CRASH_UNIT_ID,CRASH_RECORD_ID,CRASH_DATE,UNIT_NO,UNIT_TYPE,NUM_PASSENGERS,VEHICLE_ID,CMRC_VEH_I,MAKE,MODEL,LIC_PLATE_STATE,VEHICLE_YEAR,VEHICLE_DEFECT,VEHICLE_TYPE,VEHICLE_USE,TRAVEL_DIRECTION,MANEUVER,TOWED_I,FIRE_I,OCCUPANT_CNT,EXCEED_SPEED_LIMIT_I,TOWED_BY,TOWED_TO,AREA_00_I,AREA_01_I,AREA_02_I,AREA_03_I,AREA_04_I,AREA_05_I,AREA_06_I,AREA_07_I,AREA_08_I,AREA_09_I,AREA_10_I,AREA_11_I,AREA_12_I,AREA_99_I,FIRST_CONTACT_POINT,CMV_ID,USDOT_NO,CCMC_NO,ILCC_NO,COMMERCIAL_SRC,GVWR,CARRIER_NAME,CARRIER_STATE,CARRIER_CITY,HAZMAT_PLACARDS_I,HAZMAT_NAME,UN_NO,HAZMAT_PRESENT_I,HAZMAT_REPORT_I,HAZMAT_REPORT_NO,MCS_REPORT_I,MCS_REPORT_NO,HAZMAT_VIO_CAUSE_CRASH_I,MCS_VIO_CAUSE_CRASH_I,IDOT_PERMIT_NO,WIDE_LOAD_I,TRAILER1_WIDTH,TRAILER2_WIDTH,TRAILER1_LENGTH,TRAILER2_LENGTH,TOTAL_VEHICLE_LENGTH,AXLE_CNT,VEHICLE_CONFIG,CARGO_BODY_TYPE,LOAD_TYPE,HAZMAT_OUT_OF_SERVICE_I,MCS_OUT_OF_SERVICE_I,HAZMAT_CLASS
561992,28cf351473dc17757d96ef0721894eb7004fd4736036620340c2166d44e8b8ebbf54a93d84db63c0858619efc655bd2460a37a36405926a854d649ad7074cddd,01/12/2019 01:43:00 PM,1,DRIVER,,536140,,VOLKSWAGEN,JETTA,IL,,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,,,1,,,,,Y,Y,,,,,,Y,,,,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561993,28cf351473dc17757d96ef0721894eb7004fd4736036620340c2166d44e8b8ebbf54a93d84db63c0858619efc655bd2460a37a36405926a854d649ad7074cddd,01/12/2019 01:43:00 PM,2,DRIVER,,536229,,CHEVROLET,EQUINOX,IL,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,,,1,,,,,,,,Y,Y,Y,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561239,fd921aa08ae3e45ffd1475478b04faf78466cd5bedf49facc638a2849077d07e7d89a6fcd9d36cbfb94a4b7002e29ae3847b3d032104fe3d65623c0845a53874,01/11/2019 04:00:00 PM,1,DRIVER,1,535419,,CHEVROLET,UNKNOWN,IL,2008,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,E,PASSING/OVERTAKING,,,2,,,,,,Y,Y,,,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561240,fd921aa08ae3e45ffd1475478b04faf78466cd5bedf49facc638a2849077d07e7d89a6fcd9d36cbfb94a4b7002e29ae3847b3d032104fe3d65623c0845a53874,01/11/2019 04:00:00 PM,2,DRIVER,,535425,,NISSAN,VERSA,IL,2018,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,,,1,,,,,,,,,,,Y,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561725,29dae65ac25a6b32a637b7003e5e1c5d28bf97cfee9c222e9d67f13d7cfb8666d178dd4676ae0fc1f611cdb2beb37c4a762423238583246082cdd38f7390c58d,01/09/2019 04:40:00 PM,1,DRIVER,,535897,,"TOYOTA MOTOR COMPANY, LTD.",COROLLA,IL,2003,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,,,1,,,,,Y,,,,,,,,,,,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561726,29dae65ac25a6b32a637b7003e5e1c5d28bf97cfee9c222e9d67f13d7cfb8666d178dd4676ae0fc1f611cdb2beb37c4a762423238583246082cdd38f7390c58d,01/09/2019 04:40:00 PM,2,DRIVER,,535884,,ACURA (DIV. OF AMERICAN HONDA MOTOR CO.),RDX,IL,2013,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,SLOW/STOP IN TRAFFIC,,,1,,,,,,,,,Y,,,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559473,b85201755e861f7b01e29f08d2ee7c997466a03d53f50cf3dc46fb700a4ce307b04e73087e2c8822b5590d9ba7fc66b32c36915ff17ceae7f2d3cbf988930ab6,01/08/2019 11:45:00 AM,1,DRIVER,,533764,,DODGE,JOURNEY,IL,2009,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,STRAIGHT AHEAD,,,1,,,,,Y,,,,,,,,,,,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559474,b85201755e861f7b01e29f08d2ee7c997466a03d53f50cf3dc46fb700a4ce307b04e73087e2c8822b5590d9ba7fc66b32c36915ff17ceae7f2d3cbf988930ab6,01/08/2019 11:45:00 AM,2,DRIVER,,533770,,"TOYOTA MOTOR COMPANY, LTD.",Avalon,IL,2003,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,1,,,,,,,,,Y,,,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557754,ea661bd85e55cc4dd0184db8ba1fbe3cd862e8eed7d1d9c7d6fedbb85f6faefb05b700a188ac01f686025ee7341f65d27f3cf74c9d3e633c6dfd11d49b3ffe94,01/05/2019 10:55:00 AM,1,DRIVER,,532163,,BMW,325,IL,2002,NONE,PASSENGER,PERSONAL,S,MERGING,,,1,,,,,,,,,,,,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557755,ea661bd85e55cc4dd0184db8ba1fbe3cd862e8eed7d1d9c7d6fedbb85f6faefb05b700a188ac01f686025ee7341f65d27f3cf74c9d3e633c6dfd11d49b3ffe94,01/05/2019 10:55:00 AM,2,DRIVER,,532164,,PLYMOUTH,Voyager,IL,1989,NONE,VAN/MINI-VAN,PERSONAL,S,STRAIGHT AHEAD,,,1,,,,,,,Y,,,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557756,ea661bd85e55cc4dd0184db8ba1fbe3cd862e8eed7d1d9c7d6fedbb85f6faefb05b700a188ac01f686025ee7341f65d27f3cf74c9d3e633c6dfd11d49b3ffe94,01/05/2019 10:55:00 AM,3,PARKED,,532166,,NISSAN,NISSAN ALTIMA,IL,2006,NONE,PASSENGER,UNKNOWN/NA,S,PARKED,,,0,,,,,,,,,,,Y,,,,,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557737,96dde87125b63657370bdfbeb7b0e9b7003cf51f17181a92f18c066a6ceeea63d96dd2735046bc5c7db516b00a8783bf3cc89c098c0af6deaaee6f7b0cc50541,01/05/2019 09:40:00 AM,1,DRIVER,,532150,,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,IL,2013,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,1,,,,,,Y,,,,,,,,,,,,FRONT-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557738,96dde87125b63657370bdfbeb7b0e9b7003cf51f17181a92f18c066a6ceeea63d96dd2735046bc5c7db516b00a8783bf3cc89c098c0af6deaaee6f7b0cc50541,01/05/2019 09:40:00 AM,2,PARKED,,532151,,FORD,TAURUS,IL,2008,NONE,PASSENGER,NOT IN USE,N,PARKED,,,0,,,,,,,,,,Y,,,,,,,,REAR-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556963,94858bb8e24c14c229f5d990cbf90a808ce159941ab71c7e3380bab1a7e6588fe28c5acac0d28281e0bf99a1b7b700b08cf9d3ac0d70b438e3758192363a40a9,01/03/2019 11:15:00 PM,1,DRIVER,1,531443,,FORD,ESCAPE (SUV),IL,2006,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,AVOIDING VEHICLES/OBJECTS,Y,,2,,PRIVATE,4335 S. PAULINA,,Y,Y,,,,,,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556964,94858bb8e24c14c229f5d990cbf90a808ce159941ab71c7e3380bab1a7e6588fe28c5acac0d28281e0bf99a1b7b700b08cf9d3ac0d70b438e3758192363a40a9,01/03/2019 11:15:00 PM,2,PARKED,,531448,,DODGE,RAM 1500 PU,IL,2003,NONE,PICKUP,NOT IN USE,N,PARKED,,,0,,,,,,,,Y,Y,,,,,,,,,REAR-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554899,62addfa8676bc10bded1e4ed1d13fe242d8c7a877122eb51a095bd64738b091301b6098057ba0aa9d2989a9c292b12cecd614bc271ae6d1b761493733fdeb700,12/31/2018 06:25:00 PM,2,PARKED,,529531,,HONDA,ACCORD,IL,2018,NONE,PASSENGER,PERSONAL,E,PARKED,,,0,,,,,Y,,,,,,,N,,,,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554902,62addfa8676bc10bded1e4ed1d13fe242d8c7a877122eb51a095bd64738b091301b6098057ba0aa9d2989a9c292b12cecd614bc271ae6d1b761493733fdeb700,12/31/2018 06:25:00 PM,1,DRIVER,1,529524,,FORD,FORD,IL,2012,NONE,PASSENGER,PERSONAL,E,BACKING,,,2,,,,Y,,,,,,,,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553364,5f8b33655ff08c36f33e5fa9d5c6840f039aae9a559d7936c8459690f4ca2fd5be30386972555b5c3b700708de116e51034264f4e57787e1ed27a134147e9a60,12/29/2018 07:00:00 PM,1,DRIVER,,528056,,JEEP,CHEROKEE,IL,2014,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,STRAIGHT AHEAD,,,1,,,,,,,,,,,,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553365,5f8b33655ff08c36f33e5fa9d5c6840f039aae9a559d7936c8459690f4ca2fd5be30386972555b5c3b700708de116e51034264f4e57787e1ed27a134147e9a60,12/29/2018 07:00:00 PM,2,PARKED,,528045,,GENERAL MOTORS CORP.,YUKON,IL,2017,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,PARKED,,,0,,,,,,,,Y,,,,N,,,,,,REAR-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553298,67948b9ef811187d6d5a36b70024aba346bb930d2361a9e9e3711c64d1deb8d549b58ece6054c2a11ad3607681d38e2d3aa5ce523c3fce7ac3bd553524270d30,12/29/2018 06:00:00 PM,1,DRIVER,,527991,,FORD,F250,IL,2008,NONE,PICKUP,PERSONAL,W,STRAIGHT AHEAD,,,1,,,,,,N,,Y,,Y,Y,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552677,4e069ee6da6865094f637b007300a2165d2e17dfda2c2b870ff8ccb7004b4bc0393eee7b6c32ea10e48791d6f06566e06d80d4cbaf387a1f9cd5c5c1321afe2a,12/28/2018 05:10:00 PM,1,DRIVER,,527404,,KIA MOTORS CORP,SORENTO,IL,2012,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,CHANGING LANES,,,1,,,,,,,,,,,,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552678,4e069ee6da6865094f637b007300a2165d2e17dfda2c2b870ff8ccb7004b4bc0393eee7b6c32ea10e48791d6f06566e06d80d4cbaf387a1f9cd5c5c1321afe2a,12/28/2018 05:10:00 PM,2,DRIVER,,527412,,KIA MOTORS CORP,SORENTO,IL,2015,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,STRAIGHT AHEAD,Y,,1,,personal tow,,,,Y,,,,,,,,,,,,FRONT-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551744,78a3673220dbf6404709c60dd3b70044fddea29d0de6748f9706cdd4a7a00b9fcee49b206e4ccb5b900747f61f639886aad33d00710beb664c3c75072530f83a,12/27/2018 10:00:00 AM,1,DRIVER,,526511,Y,EAST SE TRAILER,EAST SE TRAILER,MI,,NONE,TRACTOR W/ SEMI-TRAILER,OTHER,S,TURNING RIGHT,,,1,,,,,,,Y,,,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551267,fe2aab37d6c989b458e91f27191f06b70067e94d13c77bea4dc2ae11cffa8cffe41ac6740194f65dff26f8d233712c8a41ed0ffd194bdc25db337b093ee2eb85,12/24/2018 01:15:00 PM,1,DRIVER,,526048,,DODGE,GRAND CARAVAN,IL,2006,UNKNOWN,VAN/MINI-VAN,PERSONAL,E,STRAIGHT AHEAD,,,1,,,,,,,,Y,,N,,,,,,,,REAR-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551268,fe2aab37d6c989b458e91f27191f06b70067e94d13c77bea4dc2ae11cffa8cffe41ac6740194f65dff26f8d233712c8a41ed0ffd194bdc25db337b093ee2eb85,12/24/2018 01:15:00 PM,2,DRIVER,2,526052,,DODGE,JOURNEY,IL,2017,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,3,,,,,,,,,,,,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549245,bd254ff5e25fbe43986e37fab5e5b700a379a8712242bd6d2418b23fe133fb9a096e3ba99a4ef43f2eb23e1d2038ec479e8d3c62b75583a0834876511fb59fdd,12/22/2018 02:34:00 PM,1,DRIVER,1,524126,,VOLKSWAGEN,BEETLE (SUPER BEETLE OR BUG),IL,2006,NONE,PASSENGER,PERSONAL,E,SLOW/STOP IN TRAFFIC,Y,,2,,,,,Y,Y,,,,,,Y,,Y,,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546444,701261bdee685ad37feac8cc456ca2c99b70014f03873e57933a7bb553a325294d7945afa6cc134265cc29c4461baff3836c78a411c76255444022c82297df44,12/18/2018 06:15:00 PM,1,DRIVER,,521523,,SATURN,Vue,IL,,UNKNOWN,PASSENGER,UNKNOWN/NA,N,STRAIGHT AHEAD,,,1,,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546445,701261bdee685ad37feac8cc456ca2c99b70014f03873e57933a7bb553a325294d7945afa6cc134265cc29c4461baff3836c78a411c76255444022c82297df44,12/18/2018 06:15:00 PM,2,DRIVER,,521528,,JEEP,UNKNOWN,IL,2015,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,1,,,,,,,,Y,,,,,,,,,,REAR-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544928,8bcb5504b8b9335c897fe3e71fda99adb7622549b700978029226b4ae19903b23481fb907f9b934c0164f6b1e5001ba502221d868c6a11aa063e0fb449caef5e,12/16/2018 08:25:00 PM,1,DRIVER,1,520108,,KIA MOTORS CORP,Sportage (sport utility),IL,2018,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,TURNING RIGHT,,,2,,,,,,Y,Y,,,,,,,,,,,FRONT-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544929,8bcb5504b8b9335c897fe3e71fda99adb7622549b700978029226b4ae19903b23481fb907f9b934c0164f6b1e5001ba502221d868c6a11aa063e0fb449caef5e,12/16/2018 08:25:00 PM,2,DRIVER,1,520111,,BMW,320i,IN,2017,NONE,PASSENGER,PERSONAL,E,TURNING RIGHT,,,2,,,,,Y,,,,,,Y,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544225,78c3412bdc8b117742bb5ce7e87eb700628702daf81781437ba7df51d88125918ac2c56142528906f3a0680e6c748cc9e287dd697919939e4c669ecf61f8da76,12/15/2018 11:06:00 PM,1,DRIVER,,519457,,JEEP,Grand Cherokee (for vehicle years 1989 to present),IL,2016,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,Y,,1,,COOK COUNTY TOW,SCHILLER PARK,,Y,Y,Y,,,,,N,,,Y,,,FRONT-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544226,78c3412bdc8b117742bb5ce7e87eb700628702daf81781437ba7df51d88125918ac2c56142528906f3a0680e6c748cc9e287dd697919939e4c669ecf61f8da76,12/15/2018 11:06:00 PM,2,PARKED,,519462,,FORD,ESCAPE (SUV),IL,,UNKNOWN,PASSENGER,NOT IN USE,E,PARKED IN TRAFFIC LANE,,,0,,,,,,,,,,Y,Y,,,,,,,REAR-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544227,78c3412bdc8b117742bb5ce7e87eb700628702daf81781437ba7df51d88125918ac2c56142528906f3a0680e6c748cc9e287dd697919939e4c669ecf61f8da76,12/15/2018 11:06:00 PM,3,PARKED,,519463,,"TOYOTA MOTOR COMPANY, LTD.",COROLLA,IL,,UNKNOWN,PASSENGER,NOT IN USE,E,STRAIGHT AHEAD,,,0,,,,,,,,,,Y,Y,,,,,,,REAR-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542926,8a27d162aa935de4854333c07ef988efb70000ceb49d665b74894c5508872142a27ba3c1641e6f48f34d5916de51df2f324169f4b74f2da0703ea46e07bea4fb,12/13/2018 06:30:00 PM,1,DRIVER,,518225,,NEW FLYER,NEW FLYER,IL,2008,NONE,BUS OVER 15 PASS.,CTA,S,CHANGING LANES,,,1,,,,,,,,,,,,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542927,8a27d162aa935de4854333c07ef988efb70000ceb49d665b74894c5508872142a27ba3c1641e6f48f34d5916de51df2f324169f4b74f2da0703ea46e07bea4fb,12/13/2018 06:30:00 PM,2,DRIVER,,518230,,HYUNDAI,Santa Fe,IL,2017,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,STRAIGHT AHEAD,,,1,,,,,,Y,,,,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539347,fd852a8a7ca4769ba4c8c585ec38d5f2a99487bd457f29279b7009a370168765aefa7222f75afb1341f13ca623bd31d8ce54e7b4b3cffd70cac39bf193283034,12/09/2018 06:07:00 PM,1,DRIVER,2,514847,,BUICK,"Electra (Park Avenue), Park Avenue (Electra)",IL,2003,NONE,PASSENGER,PERSONAL,S,U-TURN,,,3,,,,,,,,,,,,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539348,fd852a8a7ca4769ba4c8c585ec38d5f2a99487bd457f29279b7009a370168765aefa7222f75afb1341f13ca623bd31d8ce54e7b4b3cffd70cac39bf193283034,12/09/2018 06:07:00 PM,2,DRIVER,,514853,,CHEVROLET,IMPALA,IL,2002,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,,,1,,,,,,Y,,,,,,,,,,,,FRONT-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537763,f456d6fe71d9dd8638dbb87d1d5c686a8d8cbaf79dfe66d0fba2d0f93d987dfec30f531d71dafb700a9dbbdbfb80d7c23c1217e3d7f28c734f5f5f563b86c016,12/07/2018 02:45:00 PM,1,DRIVER,,513324,,JEEP,Liberty,,2002,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,UNKNOWN,PASSING/OVERTAKING,,,1,,,,Y,,,,,,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537764,f456d6fe71d9dd8638dbb87d1d5c686a8d8cbaf79dfe66d0fba2d0f93d987dfec30f531d71dafb700a9dbbdbfb80d7c23c1217e3d7f28c734f5f5f563b86c016,12/07/2018 02:45:00 PM,2,DRIVER,,513327,,NISSAN,NISSAN MAXIMA,WI,,NONE,PASSENGER,PERSONAL,UNKNOWN,STRAIGHT AHEAD,,,1,,,,,,,,,,N,Y,N,,,,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537670,342946a9032e8012e4071eb0c25fa321f896eecf5bba7812e215b8d4ff2e9ab33293e62e8099c14960b8223e2ae502bbb9d5585e5b9d7444e33f1db6357b7009,12/07/2018 10:55:00 AM,1,DRIVER,,513241,,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,,,1,,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537671,342946a9032e8012e4071eb0c25fa321f896eecf5bba7812e215b8d4ff2e9ab33293e62e8099c14960b8223e2ae502bbb9d5585e5b9d7444e33f1db6357b7009,12/07/2018 10:55:00 AM,2,PARKED,,513242,,JEEP,Grand Cherokee (for vehicle years 1989 to present),IL,2012,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,PARKED,,,0,,,,,,,,,,Y,Y,Y,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537010,e6893358b80cbdc1d20cd269f62915ea2c4a09720b392935e39ac977a9177880e5e969864d2bbbb7009c3b919378e923b6307bb053cbe9be30e78b2c9d40982b,12/06/2018 03:48:00 PM,1,DRIVER,,512628,,HONDA,Pilot,IL,2007,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,,,1,,,,,Y,,,,,,,Y,,,,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537011,e6893358b80cbdc1d20cd269f62915ea2c4a09720b392935e39ac977a9177880e5e969864d2bbbb7009c3b919378e923b6307bb053cbe9be30e78b2c9d40982b,12/06/2018 03:48:00 PM,2,DRIVER,1,512635,,CHRYSLER,TOWN & COUNTRY,IL,2008,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,Y,,2,,west loop auto,owners home,,,Y,Y,,,,,,,,,,,FRONT-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536505,29232ef0e0841a4c4e57527ae4f30b8b3e95bb5b68cb6e4528cfa8264934e072b7a2b7006cfb07ce0f8e814469a80de3c15b1d8881255f27d9e1eec5a01be7a8,12/05/2018 07:35:00 PM,1,DRIVER,,512165,,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,IL,2009,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,,,1,,,,Y,,,,,,,,N,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536516,29232ef0e0841a4c4e57527ae4f30b8b3e95bb5b68cb6e4528cfa8264934e072b7a2b7006cfb07ce0f8e814469a80de3c15b1d8881255f27d9e1eec5a01be7a8,12/05/2018 07:35:00 PM,2,PEDESTRIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536517,29232ef0e0841a4c4e57527ae4f30b8b3e95bb5b68cb6e4528cfa8264934e072b7a2b7006cfb07ce0f8e814469a80de3c15b1d8881255f27d9e1eec5a01be7a8,12/05/2018 07:35:00 PM,3,PEDESTRIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536136,17503ab8cca3d67b540a4400a814fc90ca21637f5311f36a1fa405842185cff7b7006c51dc6bb4c41afb39d409721a0467318dac03820e9eff5db4e47c87c734,12/05/2018 11:20:00 AM,1,DRIVER,,511830,,CHEVROLET,MALIBU (CHEVELLE),IL,2013,NONE,PASSENGER,PERSONAL,S,TURNING RIGHT,,,1,,,,,,,,,,,,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536137,17503ab8cca3d67b540a4400a814fc90ca21637f5311f36a1fa405842185cff7b7006c51dc6bb4c41afb39d409721a0467318dac03820e9eff5db4e47c87c734,12/05/2018 11:20:00 AM,2,DRIVER,,511840,,CHEVROLET,EQUINOX,IL,2016,NONE,PASSENGER,PERSONAL,W,SLOW/STOP - LEFT TURN,Y,,1,,,,,,,,,,,,Y,,,,,,FRONT-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532945,9c2d257a03f3bdc3324f607623218ca7ccd6cffffaafc059574df961bf4e24d5253d9f3c584e181ae0315a46d49591f3bf4a000b4471f1fadb7007ccbb19accb,11/30/2018 07:19:00 PM,1,DRIVER,,508891,,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,IL,2009,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,Y,,1,,,,,Y,Y,,,,,,,,,,,,FRONT-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532946,9c2d257a03f3bdc3324f607623218ca7ccd6cffffaafc059574df961bf4e24d5253d9f3c584e181ae0315a46d49591f3bf4a000b4471f1fadb7007ccbb19accb,11/30/2018 07:19:00 PM,2,PARKED,,508895,,VOLKSWAGEN,ROUTAN,IL,2011,UNKNOWN,VAN/MINI-VAN,PERSONAL,N,PARKED,,,0,,,,,,,,,Y,Y,Y,,,,,,,REAR-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532244,645212bc8f0331149bb201ccc681e5262fac69eeb7000db70fedd24920df1d2b36580540d8a6e93014fee03fe3a506c3f2711b0ba440a3802746c39baa06f724,11/30/2018 07:32:00 AM,1,DRIVER,,508232,,HONDA,CRV,IL,2008,NONE,PASSENGER,PERSONAL,E,TURNING RIGHT,,,1,,,,,Y,Y,,,,,,,,,,,,FRONT-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532245,645212bc8f0331149bb201ccc681e5262fac69eeb7000db70fedd24920df1d2b36580540d8a6e93014fee03fe3a506c3f2711b0ba440a3802746c39baa06f724,11/30/2018 07:32:00 AM,2,DRIVER,,508235,,HONDA,FIT,,,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,,,1,,,,,,,,Y,,,,,,,,,,REAR-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530765,427ee2f2246cd46c63996a5cb1dc2a0359e23d0687f5abbf421370a7a3c87f070a5e6dac65ad818348734ac5199fcb70019b0952814610eddc37d982edb0f55b,11/27/2018 09:11:00 PM,1,DRIVER,,506822,,FORD,Explorer,IL,2003,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,,,1,,,,,Y,,,,,,,,,,,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530766,427ee2f2246cd46c63996a5cb1dc2a0359e23d0687f5abbf421370a7a3c87f070a5e6dac65ad818348734ac5199fcb70019b0952814610eddc37d982edb0f55b,11/27/2018 09:11:00 PM,2,DRIVER,2,506827,,FORD,TAURUS,IL,2017,NONE,PASSENGER,OTHER,S,STRAIGHT AHEAD,,,3,,,,,,,,,Y,,,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
